,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_001901045.1_ASM190104v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0055,0.0005,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,1.0,0.0,0.2695,0.4935,0.0575,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
GCA_002128165.1_ASM212816v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002202175.1_ASM220217v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0055,0.0015,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.2695,0.0,1.0,0.2565,0.056,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0
GCA_003018395.1_ASM301839v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.4935,0.0,0.2565,1.0,0.058,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
GCA_003316815.2_ASM331681v2_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.0,0.056,0.058,1.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0
GCA_003366075.1_ASM336607v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003425465.1_ASM342546v1_genomic.fna.gz,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_004124175.2_ASM412417v2_genomic.fna.gz,0.0005,0.0,0.0,0.0,0.04,0.0005,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.007,0.0,0.0085,0.0075,0.006,0.0,0.0,1.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.001,0.0,0.0
GCA_008728395.1_ASM872839v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_008822745.1_ASM882274v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_011464655.1_ASM1146465v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_012220585.1_ASM1222058v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_012271835.1_ASM1227183v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.378,0.0,0.0,0.0
GCA_012317185.1_ASM1231718v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,1.0,0.0,0.0,0.0
GCA_012980785.1_ASM1298078v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0015,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0005,0.001,0.0015,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_900236465.1_Bru_genome45_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
