,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_001677155.1_ASM167715v1_genomic.fna.gz,1.1345276032693116e-06,1.524238218400691e-06,2.7546862377941574e-06,2.077738589319385e-06,3.0371719474650244e-06,3.0666433738065517e-06,4.3327532360596434e-06,8.37762804695828e-07,1.5769991846914215e-06,0.6498263023323744,1.0,3.7099716195602857e-06,3.167241029445075e-06,2.934403177606513e-06,2.1769786517100417e-06,2.8457673763504588e-06,2.9299189750440245e-06,2.962191184163573e-06,3.8135404482404936e-06,1.1471688589541548e-06,2.909002052300948e-06,6.933572218008151e-07,4.342854317615653e-06,0.0,3.6595876780420955e-06,1.7063339542966983e-06,1.6316850391002726e-06,3.3517467125230306e-06,4.619588167268418e-06,1.8152423043774956e-06
GCA_001718815.1_ASM171881v1_genomic.fna.gz,8.057984791429574e-06,7.105156408332217e-06,6.726008299894242e-06,1.6790446074564307e-05,1.0887584895723716e-05,9.562423500611994e-06,0.004268397622568342,3.7498125093745313e-06,1.740466245832745e-05,3.7226459552182614e-06,3.7099716195602857e-06,1.0,1.9216958619138724e-05,1.1163143288914249e-05,1.7372288954083971e-06,1.0453413491656642e-05,1.1148278658969305e-05,9.536770694792408e-06,0.020004045744818132,8.131775300899256e-06,1.0994291594661105e-05,2.8430181032193043e-06,0.00015547726085481036,5.196937964151522e-07,2.0983858961337132e-05,1.8368126084695245e-06,1.7671883141491788e-06,9.749487865137438e-06,1.1653797425053273e-05,5.962685945006039e-06
GCA_001806485.1_ASM180648v1_genomic.fna.gz,4.010882976259498e-05,8.132361820538042e-06,1.0052392741381432e-05,3.746985070280278e-05,2.3142465941428608e-05,2.8287512413619774e-05,2.1438915816420326e-05,4.606716257269189e-06,2.643742197736441e-05,3.1812704348632134e-06,3.167241029445075e-06,1.9216958619138724e-05,1.0,2.347403544690079e-05,2.719965720062802e-06,0.0003406545896198139,2.3433436108846983e-05,2.36140721963885e-05,1.7535160513838932e-05,4.064790336384751e-05,0.00011162623413876742,4.7171591380806826e-06,2.4781690003400098e-05,8.011007123788085e-07,0.0015352591910255174,2.077041120527031e-06,1.9735988202987193e-06,2.9388063187429332e-05,1.8068686387189606e-05,1.1655905403125622e-05
GCA_001901045.1_ASM190104v1_genomic.fna.gz,0.000111899945566091,4.635714515923238e-06,5.325454650179993e-06,3.431308776951036e-05,0.0037957114913444007,0.0005795496068666579,1.0631607975683087e-05,7.2897472863308245e-06,3.413566115617568e-05,2.9460388788750846e-06,2.934403177606513e-06,1.1163143288914249e-05,2.347403544690079e-05,1.0,0.0,0.18953617114183166,0.41511334631981756,0.03144902861789527,9.625524735480955e-06,0.00011389983998532736,0.004162602594015109,3.309603144484035e-06,1.388984718796656e-05,6.600179755895652e-07,2.3335005675406738e-05,5.404211804895416e-07,5.164740235774524e-07,0.0005505085345261018,8.41600657121793e-06,5.667108261800369e-06
GCA_002128165.1_ASM212816v1_genomic.fna.gz,0.0,7.071373872271853e-06,1.109737425721286e-05,0.0,0.0,0.0,2.0090059098772313e-06,0.0,0.0,2.1917992986242244e-06,2.1769786517100417e-06,1.7372288954083971e-06,2.719965720062802e-06,0.0,1.0,0.0,0.0,0.0,1.4883618688558562e-06,0.0,0.0,0.0,2.8239278794886607e-06,1.8247872463960452e-05,3.6644202830736483e-06,8.399959680193535e-06,7.736217100355314e-06,0.0,2.951622900658212e-06,9.893059029784704e-06
GCA_002202175.1_ASM220217v1_genomic.fna.gz,0.00010739544646067816,4.478318540665265e-06,5.09795519675491e-06,3.299665206191394e-05,0.003647954002654398,0.0032098386784555166,9.50985311352591e-06,7.018228444739522e-06,3.3492791697708765e-05,2.8567094535086246e-06,2.8457673763504588e-06,1.0453413491656642e-05,0.0003406545896198139,0.18953617114183166,0.0,1.0,0.18101610700906087,0.033652570235957566,2.164669733783204e-05,0.00010925763830196048,0.004467507247784555,3.2071803519967904e-06,1.3407723306449214e-05,6.270704101306987e-07,0.00011284769811023225,5.224403271270557e-07,5.00027151474325e-07,0.0005266206578414396,8.105687042665558e-06,5.438857627403343e-06
GCA_003018395.1_ASM301839v1_genomic.fna.gz,0.0001116477084055742,4.627722326523493e-06,5.31380240597786e-06,3.457192599884494e-05,0.003737212447031068,0.0004887867601049889,1.1174865789861863e-05,7.275915446586595e-06,3.3672100913778736e-05,2.9415190710447453e-06,2.9299189750440245e-06,1.1148278658969305e-05,2.3433436108846983e-05,0.41511334631981756,0.0,0.18101610700906087,1.0,0.033866720245803575,9.613941045159989e-06,0.00011364018806576969,0.004694358616859754,3.3044176759910323e-06,1.386534785790521e-05,6.583183127038318e-07,2.4056049571840707e-05,5.395087664779465e-07,5.156406174652014e-07,0.0005480617817156947,8.400203956952075e-06,5.655445779991848e-06
GCA_003316815.2_ASM331681v2_genomic.fna.gz,0.00011200693886646635,4.685311081229238e-06,5.3980071409952365e-06,3.4981991717242584e-05,0.003615721106734287,0.0003786201695850097,9.880636267807024e-06,7.3756901187387765e-06,3.551167590082976e-05,2.9740487480295687e-06,2.962191184163573e-06,9.536770694792408e-06,2.36140721963885e-05,0.03144902861789527,0.0,0.033652570235957566,0.033866720245803575,1.0,8.611050708770929e-06,0.00011418458360022067,0.0038982571689873445,3.341745756337317e-06,1.4041924620437074e-05,6.706306526828999e-07,2.3625517376113694e-05,5.460818246821777e-07,5.216417149785141e-07,0.0005418813667192465,8.51418061107004e-06,5.739656138535544e-06
GCA_003366075.1_ASM336607v1_genomic.fna.gz,7.030637684951623e-06,6.3610516157489596e-06,5.886360126315303e-06,1.5256038707395393e-05,1.028451233136762e-05,8.608691223064661e-06,0.0038002855819327425,3.327813061090643e-06,1.937776837922252e-05,3.82532143984793e-06,3.8135404482404936e-06,0.020004045744818132,1.7535160513838932e-05,9.625524735480955e-06,1.4883618688558562e-06,2.164669733783204e-05,9.613941045159989e-06,8.611050708770929e-06,1.0,7.086746397698964e-06,9.942204436043366e-06,2.566368625723599e-06,0.0001403566626319804,4.4702262258561685e-07,1.955634970346398e-05,1.6474898844121097e-06,1.5912587700238036e-06,8.708019343072143e-06,1.0352438043781888e-05,5.250454307491806e-06
GCA_003425465.1_ASM342546v1_genomic.fna.gz,0.27269489209161035,9.638219118715666e-06,1.2610489765686805e-05,3.823413335457807e-05,0.00011549906747190996,0.00013203905921389938,9.233348392166266e-06,8.633014373567397e-06,4.381329724347487e-05,1.1538498705741023e-06,1.1471688589541548e-06,8.131775300899256e-06,4.064790336384751e-05,0.00011389983998532736,0.0,0.00010925763830196048,0.00011364018806576969,0.00011418458360022067,7.086746397698964e-06,1.0,0.00010839763076220976,6.248978031717729e-06,1.3557967446606583e-05,1.4232013847749474e-06,5.2972784297899595e-05,9.99639130273971e-07,1.7104258385012814e-06,0.00010779661916799664,1.2431883637569152e-05,1.3601515254906228e-05
GCA_004124175.2_ASM412417v2_genomic.fna.gz,0.0002868604238690685,4.590483512349439e-06,5.259652431094401e-06,3.9937593079096665e-05,0.029883000505308566,0.00036690701898772044,9.618920564734225e-06,7.2115306606038525e-06,3.3798726254209546e-05,2.920436788313892e-06,2.909002052300948e-06,1.0994291594661105e-05,0.00011162623413876742,0.004162602594015109,0.0,0.004467507247784555,0.004694358616859754,0.0038982571689873445,9.942204436043366e-06,0.00010839763076220976,1.0,3.280234944342862e-06,1.2968621414301952e-05,6.504369635521143e-07,0.0010793884768110402,5.352566030860326e-07,5.117550126403488e-07,0.000522085964618912,8.32663732914781e-06,5.601208297864442e-06
GCA_008728395.1_ASM872839v1_genomic.fna.gz,6.177558928764214e-06,3.5824875024363712e-06,5.279845360464318e-06,3.520645921171671e-06,3.4285536179032834e-06,4.407082643502481e-06,3.114658213924731e-06,6.788039277323124e-05,2.7976467213106414e-06,6.961414965271987e-07,6.933572218008151e-07,2.8430181032193043e-06,4.7171591380806826e-06,3.309603144484035e-06,0.0,3.2071803519967904e-06,3.3044176759910323e-06,3.341745756337317e-06,2.566368625723599e-06,6.248978031717729e-06,3.280234944342862e-06,1.0,3.7810570873165243e-06,6.742315445970455e-07,5.474580999032824e-06,1.7535647505428105e-06,1.6748214771150823e-06,3.7939769351495524e-06,5.983093000220764e-06,4.825808423448603e-06
GCA_008822745.1_ASM882274v1_genomic.fna.gz,1.3372599508416204e-05,7.0361156138697445e-06,9.334282375279562e-06,1.864936457739692e-05,1.3631884130865147e-05,1.0101531083124193e-05,0.00015024002003762965,6.010742054729237e-06,1.638579694102452e-05,4.362469784303834e-06,4.342854317615653e-06,0.00015547726085481036,2.4781690003400098e-05,1.388984718796656e-05,2.8239278794886607e-06,1.3407723306449214e-05,1.386534785790521e-05,1.4041924620437074e-05,0.0001403566626319804,1.3557967446606583e-05,1.2968621414301952e-05,3.7810570873165243e-06,1.0,8.30362193609325e-07,3.233607554439385e-05,2.49726487065042e-06,2.370300701087541e-06,1.7144978598450752e-05,1.2580929657195111e-05,7.881001914925846e-06
GCA_011464655.1_ASM1146465v1_genomic.fna.gz,1.3849130343860058e-06,6.5713907930434065e-06,1.0008991949218894e-05,7.322336770011076e-07,6.999728935496973e-07,7.117969670331235e-07,5.983974915177156e-07,9.540935503037477e-07,5.072868586705153e-07,0.0,0.0,5.196937964151522e-07,8.011007123788085e-07,6.600179755895652e-07,1.8247872463960452e-05,6.270704101306987e-07,6.583183127038318e-07,6.706306526828999e-07,4.4702262258561685e-07,1.4232013847749474e-06,6.504369635521143e-07,6.742315445970455e-07,8.30362193609325e-07,1.0,1.0634660592148536e-06,8.247546067339871e-06,7.62052210146353e-06,8.3551716632682e-07,9.347504461680724e-07,9.297552968581878e-06
GCA_012220585.1_ASM1222058v1_genomic.fna.gz,5.5541232016905284e-05,8.874533181066065e-06,1.261278361446401e-05,4.2907072168584525e-05,2.307635442436101e-05,2.717922333194991e-05,2.457412273646509e-05,5.563413643176136e-06,3.200346136137945e-05,3.67833073799618e-06,3.6595876780420955e-06,2.0983858961337132e-05,0.0015352591910255174,2.3335005675406738e-05,3.6644202830736483e-06,0.00011284769811023225,2.4056049571840707e-05,2.3625517376113694e-05,1.955634970346398e-05,5.2972784297899595e-05,0.0010793884768110402,5.474580999032824e-06,3.233607554439385e-05,1.0634660592148536e-06,1.0,2.4450313798203793e-06,2.3029419948517053e-06,2.9112322388019453e-05,2.176705989164989e-05,1.437092414118601e-05
GCA_012271835.1_ASM1227183v1_genomic.fna.gz,9.86863368273231e-07,1.1323082737278547e-05,6.201491220119546e-06,2.1954340748700794e-06,5.614123968166121e-07,6.809529846226062e-07,2.025089440606506e-06,5.417071141311885e-07,8.125176101907042e-07,1.7137136399502638e-06,1.7063339542966983e-06,1.8368126084695245e-06,2.077041120527031e-06,5.404211804895416e-07,8.399959680193535e-06,5.224403271270557e-07,5.395087664779465e-07,5.460818246821777e-07,1.6474898844121097e-06,9.99639130273971e-07,5.352566030860326e-07,1.7535647505428105e-06,2.49726487065042e-06,8.247546067339871e-06,2.4450313798203793e-06,1.0,0.31643906694295937,6.266405449466704e-07,2.141669281287914e-06,1.4241504163933954e-05
GCA_012317185.1_ASM1231718v1_genomic.fna.gz,9.218211190754748e-07,1.0761027999847726e-05,3.840670527483347e-05,2.091748262280131e-06,5.356131887249139e-07,6.493389134633606e-07,1.940787919138624e-06,5.119639577373753e-07,7.82223093676691e-07,1.6384318773306054e-06,1.6316850391002726e-06,1.7671883141491788e-06,1.9735988202987193e-06,5.164740235774524e-07,7.736217100355314e-06,5.00027151474325e-07,5.156406174652014e-07,5.216417149785141e-07,1.5912587700238036e-06,1.7104258385012814e-06,5.117550126403488e-07,1.6748214771150823e-06,2.370300701087541e-06,7.62052210146353e-06,2.3029419948517053e-06,0.31643906694295937,1.0,5.946687706840666e-07,2.025369269122714e-06,1.3389407054292791e-05
GCA_012980785.1_ASM1298078v1_genomic.fna.gz,0.00010383810030406696,7.19138892816329e-06,6.481816628043e-06,3.7677248666316554e-05,0.0005846675277189046,0.0004162768669492513,1.0793915787138901e-05,8.623476177862645e-06,3.5962265724148576e-05,3.3669361038578577e-06,3.3517467125230306e-06,9.749487865137438e-06,2.9388063187429332e-05,0.0005505085345261018,0.0,0.0005266206578414396,0.0005480617817156947,0.0005418813667192465,8.708019343072143e-06,0.00010779661916799664,0.000522085964618912,3.7939769351495524e-06,1.7144978598450752e-05,8.3551716632682e-07,2.9112322388019453e-05,6.266405449466704e-07,5.946687706840666e-07,1.0,9.936834382923295e-06,9.818456734970397e-06
GCA_900236465.1_Bru_genome45_genomic.fna.gz,1.2244141178446114e-05,1.676103219382128e-05,1.7369340536566945e-05,1.696952959039053e-05,8.781228242938951e-06,8.633139193499754e-06,1.3756065809913539e-05,5.116643184375446e-06,1.1831894804989669e-05,4.641789531264952e-06,4.619588167268418e-06,1.1653797425053273e-05,1.8068686387189606e-05,8.41600657121793e-06,2.951622900658212e-06,8.105687042665558e-06,8.400203956952075e-06,8.51418061107004e-06,1.0352438043781888e-05,1.2431883637569152e-05,8.32663732914781e-06,5.983093000220764e-06,1.2580929657195111e-05,9.347504461680724e-07,2.176705989164989e-05,2.141669281287914e-06,2.025369269122714e-06,9.936834382923295e-06,1.0,1.5155755527329875e-05
GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz,1.3362156334964346e-05,0.00010384274665286576,6.617386599402878e-05,4.148811279730883e-06,5.9378240774623675e-06,8.395405698185724e-06,6.819529671651824e-06,3.8463656652420545e-06,9.349524868833071e-06,1.8247961116201713e-06,1.8152423043774956e-06,5.962685945006039e-06,1.1655905403125622e-05,5.667108261800369e-06,9.893059029784704e-06,5.438857627403343e-06,5.655445779991848e-06,5.739656138535544e-06,5.250454307491806e-06,1.3601515254906228e-05,5.601208297864442e-06,4.825808423448603e-06,7.881001914925846e-06,9.297552968581878e-06,1.437092414118601e-05,1.4241504163933954e-05,1.3389407054292791e-05,9.818456734970397e-06,1.5155755527329875e-05,1.0
