,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_001677155.1_ASM167715v1_genomic.fna.gz,2.2696162220819475e-06,2.5050021080137306e-06,5.235752861993408e-06,3.845632167361912e-06,4.253124502219878e-06,4.295231730308536e-06,7.008619680019624e-06,1.7968302476966433e-06,2.6572756331395156e-06,0.6686984643242949,1.0,6.5787270787238316e-06,4.807005817678791e-06,4.10977683618224e-06,3.0158508092114135e-06,3.985504530237596e-06,4.1050445719875274e-06,4.148478387514107e-06,6.408798486852159e-06,2.2948616040681013e-06,4.073727879051407e-06,1.486135838760206e-06,6.6833564930200695e-06,4.851370188653615e-07,5.554268676386216e-06,2.240439484609301e-06,2.1425794820467142e-06,4.693594863419183e-06,6.753072825848203e-06,3.6313980532334424e-06
GCA_001718815.1_ASM171881v1_genomic.fna.gz,1.1099170740062329e-05,1.0195329416705561e-05,1.0037219836101324e-05,2.2370520505412047e-05,1.4932463104518809e-05,1.3997418096499972e-05,0.005971255272221505,4.260657273337598e-06,2.7081471174725593e-05,6.60125332411189e-06,6.5787270787238316e-06,1.0,2.344615749365453e-05,1.543180799147687e-05,3.0756529042788618e-06,1.4691624056115032e-05,1.5416323348268712e-05,1.2807603831416176e-05,0.025457229773136747,1.120065609906379e-05,1.5144519752472555e-05,3.2750450017038853e-06,0.00021287594253875544,1.1698276492924297e-06,2.5235206973229897e-05,3.216091779540768e-06,3.0943649580673765e-06,1.3387016544631261e-05,1.608019838140743e-05,8.134394072781568e-06
GCA_001806485.1_ASM180648v1_genomic.fna.gz,5.293843311459514e-05,1.2518691971950618e-05,1.500599992645411e-05,4.7938632854267384e-05,3.110108913710374e-05,3.727644326816557e-05,2.601004464401368e-05,5.7306502149483034e-06,3.530422145388683e-05,4.8283478447133105e-06,4.807005817678791e-06,2.344615749365453e-05,1.0,3.168696996341152e-05,4.8167912505290614e-06,0.0003540144348395593,3.1645664162270116e-05,3.1913271150604436e-05,2.090097646172322e-05,5.295665117367341e-05,0.00012034559040921341,5.618130290733748e-06,3.083307896043191e-05,1.8034926438540877e-06,0.0018194915488935497,3.3008715034296055e-06,3.1367020041318496e-06,3.894458623827278e-05,2.304403411344978e-05,1.5498025996480874e-05
GCA_001901045.1_ASM190104v1_genomic.fna.gz,0.0001366766226773101,6.8475623285555384e-06,8.414561904249017e-06,4.18173284267668e-05,0.004571027773772926,0.0006812184042194481,1.4557077133006054e-05,8.636728845032147e-06,4.4231294925294016e-05,4.12611206088098e-06,4.10977683618224e-06,1.543180799147687e-05,3.168696996341152e-05,1.0,8.55987762798943e-07,0.2095451634089212,0.4345431867922024,0.037370376215998806,1.309745383956482e-05,0.00013997901483704499,0.005047675119267993,3.913307986469587e-06,1.740081928480825e-05,1.4859967100032841e-06,3.2202792918721304e-05,1.6223417659774166e-06,1.5505473794043685e-06,0.0006809881781677436,1.1547774707727026e-05,8.307815372913436e-06
GCA_002128165.1_ASM212816v1_genomic.fna.gz,1.8717506408874194e-06,9.160477618975347e-06,1.4586260714824017e-05,1.1443893166679731e-06,9.096259345269445e-07,9.259332990984929e-07,3.5573549241061527e-06,1.2595476863494504e-06,7.828738516219189e-07,3.036434173649622e-06,3.0158508092114135e-06,3.0756529042788618e-06,4.8167912505290614e-06,8.55987762798943e-07,1.0,8.117066277956597e-07,8.542648145749878e-07,8.701908467757515e-07,2.6349926798757702e-06,1.927715302666724e-06,8.429373399156625e-07,8.749005894205271e-07,5.0008729784786345e-06,2.381723869581232e-05,6.49077421108167e-06,1.0410900212522512e-05,9.589011288110326e-06,1.0940830457171354e-06,5.661857616097006e-06,1.3504806360583731e-05
GCA_002202175.1_ASM220217v1_genomic.fna.gz,0.0001313518131936888,6.614763533406103e-06,8.05460809498853e-06,4.025547448974912e-05,0.0043880098645662545,0.0033537344463067356,1.3230506321508734e-05,8.314439452788095e-06,4.316089465995101e-05,4.000864948898476e-06,3.985504530237596e-06,1.4691624056115032e-05,0.0003540144348395593,0.2095451634089212,8.117066277956597e-07,1.0,0.20062630420045421,0.03963246284582586,2.8951584903756283e-05,0.0001344496235550156,0.005333304230398743,3.7920594081528693e-06,1.734140170222763e-05,1.4117210809328715e-06,0.0001221606132240898,1.5682912421389402e-06,1.5011019589480637e-06,0.000648465759354718,1.1121478285429497e-05,7.972789249946564e-06
GCA_003018395.1_ASM301839v1_genomic.fna.gz,0.0001364443805973206,6.8386642191602165e-06,8.400682303416683e-06,4.2291536390499426e-05,0.004509961840605404,0.0005824663645090042,1.5100372736854939e-05,8.624369358174433e-06,4.326524116640743e-05,4.121342124875685e-06,4.1050445719875274e-06,1.5416323348268712e-05,3.1645664162270116e-05,0.4345431867922024,8.542648145749878e-07,0.20062630420045421,1.0,0.0398420654665321,1.3085576669432856e-05,0.00013973847026342015,0.005616627561336643,3.908687448723533e-06,1.7377686756814733e-05,1.483111805866597e-06,3.266662669808812e-05,1.6202772294339562e-06,1.548661419664118e-06,0.0006782654169151487,1.1531433185374636e-05,8.294928691263018e-06
GCA_003316815.2_ASM331681v2_genomic.fna.gz,0.0001374134280753506,6.92043221894283e-06,8.52859431566346e-06,4.2773565681044547e-05,0.0043464870067372475,0.0004696777765458246,1.3557904964735325e-05,8.7380679221096e-06,4.551880480817335e-05,4.165123339714898e-06,4.148478387514107e-06,1.2807603831416176e-05,3.1913271150604436e-05,0.037370376215998806,8.701908467757515e-07,0.03963246284582586,0.0398420654665321,1.0,1.1642073304236946e-05,0.0001409191395308415,0.004708007706674656,3.951105975348746e-06,1.8275661627495643e-05,1.5097626284095054e-06,3.286135081713061e-05,1.6392448326904762e-06,1.5659803914199308e-06,0.0006676626177626926,1.1681744025974357e-05,8.41359412448006e-06
GCA_003366075.1_ASM336607v1_genomic.fna.gz,9.684205204026835e-06,9.127632777748003e-06,8.784225288227402e-06,2.0676337538948848e-05,1.432509302802471e-05,1.2601302910916924e-05,0.005374032848866319,3.7809824504799326e-06,2.8644324903930043e-05,6.428642602828817e-06,6.408798486852159e-06,0.025457229773136747,2.090097646172322e-05,1.309745383956482e-05,2.6349926798757702e-06,2.8951584903756283e-05,1.3085576669432856e-05,1.1642073304236946e-05,1.0,9.761374467285832e-06,1.423101995097184e-05,2.9563968804100117e-06,0.0001907876085706327,1.0062576929798209e-06,2.3310575408915704e-05,2.884608093847675e-06,2.7862974350221508e-06,1.2042550687394772e-05,1.4463363674851442e-05,7.1628455750661915e-06
GCA_003425465.1_ASM342546v1_genomic.fna.gz,0.29586183988281667,1.3949074168949465e-05,2.034501016735445e-05,4.7708166901738786e-05,0.0001443196153282202,0.00015790504518333384,1.2719176514991156e-05,1.1260221918866481e-05,5.434258395640779e-05,2.308256387847088e-06,2.2948616040681013e-06,1.120065609906379e-05,5.295665117367341e-05,0.00013997901483704499,1.927715302666724e-06,0.0001344496235550156,0.00013973847026342015,0.0001409191395308415,9.761374467285832e-06,1.0,0.00013483619205288463,7.888644489752056e-06,1.695594096905166e-05,4.627856277295453e-06,6.861919054427554e-05,2.6673637377234586e-06,4.045728558688972e-06,0.00013673284931340192,1.71738614618154e-05,2.0527089530861442e-05
GCA_004124175.2_ASM412417v2_genomic.fna.gz,0.000313095880656694,6.998551846529631e-06,8.309179011567762e-06,4.726603054032481e-05,0.03525419576806542,0.00046030576544781835,1.3232306370643008e-05,8.5427520824763e-06,4.373149793208323e-05,4.089777231781698e-06,4.073727879051407e-06,1.5144519752472555e-05,0.00012034559040921341,0.005047675119267993,8.429373399156625e-07,0.005333304230398743,0.005616627561336643,0.004708007706674656,1.423101995097184e-05,0.00013483619205288463,1.0,3.878116949489118e-06,1.700110753267624e-05,1.4641347980104036e-06,0.001094278733957974,1.6066273592787228e-06,1.5361868789772518e-06,0.0006509262364819396,1.14235070071316e-05,8.209907794916504e-06
GCA_008728395.1_ASM872839v1_genomic.fna.gz,7.798624793446801e-06,4.480252112746888e-06,6.852993858860878e-06,4.269964673514765e-06,4.05339969545457e-06,5.039509756490889e-06,3.5881942742806262e-06,8.26554821897204e-05,3.477860491479369e-06,1.492116996694762e-06,1.486135838760206e-06,3.2750450017038853e-06,5.618130290733748e-06,3.913307986469587e-06,8.749005894205271e-07,3.7920594081528693e-06,3.908687448723533e-06,3.951105975348746e-06,2.9563968804100117e-06,7.888644489752056e-06,3.878116949489118e-06,1.0,4.355798094544661e-06,1.5176372209634265e-06,6.520361916600398e-06,2.8509981728391327e-06,2.7231626559717596e-06,4.485426676212575e-06,7.450786638174533e-06,5.6323129549098485e-06
GCA_008822745.1_ASM882274v1_genomic.fna.gz,1.672444522374491e-05,1.0240250353640646e-05,1.3925485744717996e-05,2.3873341863104682e-05,1.7282477390228346e-05,1.4151596900681357e-05,0.00020437750002190512,6.7347410470573556e-06,2.820233007463686e-05,6.713612722564654e-06,6.6833564930200695e-06,0.00021287594253875544,3.083307896043191e-05,1.740081928480825e-05,5.0008729784786345e-06,1.734140170222763e-05,1.7377686756814733e-05,1.8275661627495643e-05,0.0001907876085706327,1.695594096905166e-05,1.700110753267624e-05,4.355798094544661e-06,1.0,1.8693331943103312e-06,3.952776077371853e-05,4.372876968231923e-06,4.150857335863538e-06,2.1638795721851754e-05,1.6828643539207982e-05,1.0565778515735203e-05
GCA_011464655.1_ASM1146465v1_genomic.fna.gz,4.503524527580277e-06,1.1357817067411634e-05,1.7125771992641735e-05,1.6488626145684706e-06,1.575602392184592e-06,1.6027658752624306e-06,1.347137602023221e-06,2.1505299264160345e-06,1.1422179359436567e-06,4.883320384395448e-07,4.851370188653615e-07,1.1698276492924297e-06,1.8034926438540877e-06,1.4859967100032841e-06,2.381723869581232e-05,1.4117210809328715e-06,1.483111805866597e-06,1.5097626284095054e-06,1.0062576929798209e-06,4.627856277295453e-06,1.4641347980104036e-06,1.5176372209634265e-06,1.8693331943103312e-06,1.0,2.3943525205215966e-06,1.3243538304919225e-05,1.2237954792994994e-05,1.8807311363189453e-06,2.1039712457263086e-06,1.4094504214538651e-05
GCA_012220585.1_ASM1222058v1_genomic.fna.gz,7.200990233467781e-05,1.3172317294778996e-05,1.882978474659145e-05,5.5030748430685645e-05,3.114121547922438e-05,3.6175257973108456e-05,2.981477068877822e-05,6.922122241639807e-06,4.2736549139076895e-05,5.582781483842415e-06,5.554268676386216e-06,2.5235206973229897e-05,0.0018194915488935497,3.2202792918721304e-05,6.49077421108167e-06,0.0001221606132240898,3.266662669808812e-05,3.286135081713061e-05,2.3310575408915704e-05,6.861919054427554e-05,0.001094278733957974,6.520361916600398e-06,3.952776077371853e-05,2.3943525205215966e-06,1.0,3.885906335840751e-06,3.6603742122569663e-06,3.9551261807891245e-05,2.776150968087064e-05,1.9108929792089168e-05
GCA_012271835.1_ASM1227183v1_genomic.fna.gz,2.63331832341889e-06,1.6813176852202916e-05,1.2412308235805212e-05,4.0473465538173935e-06,1.6851179593805685e-06,2.3851060349997275e-06,3.5460400104760152e-06,1.2204425758715249e-06,2.2586109542631282e-06,2.250152206724269e-06,2.240439484609301e-06,3.216091779540768e-06,3.3008715034296055e-06,1.6223417659774166e-06,1.0410900212522512e-05,1.5682912421389402e-06,1.6202772294339562e-06,1.6392448326904762e-06,2.884608093847675e-06,2.6673637377234586e-06,1.6066273592787228e-06,2.8509981728391327e-06,4.372876968231923e-06,1.3243538304919225e-05,3.885906335840751e-06,1.0,0.3366661059133332,1.8809423671734928e-06,4.285545351047099e-06,2.0929973651983524e-05
GCA_012317185.1_ASM1231718v1_genomic.fna.gz,2.459989425120459e-06,1.5979699759968697e-05,6.212887495334747e-05,3.856430598022202e-06,1.6077923478302252e-06,2.274512174001481e-06,3.398627770051564e-06,1.1534789630429186e-06,2.174506967511735e-06,2.1514605702333546e-06,2.1425794820467142e-06,3.0943649580673765e-06,3.1367020041318496e-06,1.5505473794043685e-06,9.589011288110326e-06,1.5011019589480637e-06,1.548661419664118e-06,1.5659803914199308e-06,2.7862974350221508e-06,4.045728558688972e-06,1.5361868789772518e-06,2.7231626559717596e-06,4.150857335863538e-06,1.2237954792994994e-05,3.6603742122569663e-06,0.3366661059133332,1.0,1.7851118104782493e-06,4.0531622898847e-06,2.0098101064417763e-05
GCA_012980785.1_ASM1298078v1_genomic.fna.gz,0.00013113920860584685,1.0407124126154901e-05,9.898742689010518e-06,4.64577825846313e-05,0.000718956995274481,0.0005208032357139684,1.4398712416316747e-05,1.0216507948659025e-05,4.970183129169046e-05,4.714912797687807e-06,4.693594863419183e-06,1.3387016544631261e-05,3.894458623827278e-05,0.0006809881781677436,1.0940830457171354e-06,0.000648465759354718,0.0006782654169151487,0.0006676626177626926,1.2042550687394772e-05,0.00013673284931340192,0.0006509262364819396,4.485426676212575e-06,2.1638795721851754e-05,1.8807311363189453e-06,3.9551261807891245e-05,1.8809423671734928e-06,1.7851118104782493e-06,1.0,1.3632254595986835e-05,1.3783206636091184e-05
GCA_900236465.1_Bru_genome45_genomic.fna.gz,1.6914914093623078e-05,2.089257765063239e-05,2.2984137021334324e-05,2.022035783034005e-05,1.217239779546582e-05,1.1813956856191752e-05,1.924474447846463e-05,6.364661906830974e-06,1.6278471169397026e-05,6.785598768973338e-06,6.753072825848203e-06,1.608019838140743e-05,2.304403411344978e-05,1.1547774707727026e-05,5.661857616097006e-06,1.1121478285429497e-05,1.1531433185374636e-05,1.1681744025974357e-05,1.4463363674851442e-05,1.71738614618154e-05,1.14235070071316e-05,7.450786638174533e-06,1.6828643539207982e-05,2.1039712457263086e-06,2.776150968087064e-05,4.285545351047099e-06,4.0531622898847e-06,1.3632254595986835e-05,1.0,2.0846804072948652e-05
GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz,2.0166379427936464e-05,0.0001211691894713295,8.439461363280293e-05,6.4423709872260666e-06,8.703122804792685e-06,1.1901509825536468e-05,9.259824460532984e-06,4.9021925055981286e-06,1.2651457346887332e-05,3.6505533847800607e-06,3.6313980532334424e-06,8.134394072781568e-06,1.5498025996480874e-05,8.307815372913436e-06,1.3504806360583731e-05,7.972789249946564e-06,8.294928691263018e-06,8.41359412448006e-06,7.1628455750661915e-06,2.0527089530861442e-05,8.209907794916504e-06,5.6323129549098485e-06,1.0565778515735203e-05,1.4094504214538651e-05,1.9108929792089168e-05,2.0929973651983524e-05,2.0098101064417763e-05,1.3783206636091184e-05,2.0846804072948652e-05,1.0
