,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_001677155.1_ASM167715v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620711159511991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001718815.1_ASM171881v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.001906127199364106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013388119414658043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001806485.1_ASM180648v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002118802183695448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005898127537423596,0.0,0.0,0.0,0.0,0.0
GCA_001901045.1_ASM190104v1_genomic.fna.gz,0.0003657996628570034,0.0,0.0,0.0,0.004148644335563486,0.0010473588473789523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16757675820963555,0.4178981117714402,0.030516884839513564,0.0,0.0003669337449345635,0.004230978927058592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002128165.1_ASM212816v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002202175.1_ASM220217v1_genomic.fna.gz,0.00037290374264051414,0.0,0.0,0.0,0.002949898300874418,0.004623455893859697,0.0,0.0,0.0,0.0,0.0,0.0,0.0002883537069059503,0.1673102924298656,0.0,1.0,0.160216028428525,0.03165878784689444,0.0,0.0003739985837704477,0.003352469040375447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003018395.1_ASM301839v1_genomic.fna.gz,0.0003668246507902605,0.0,0.0,0.0,0.003645110890080233,0.0013155617992093361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3895384276072501,0.0,0.15129015953853775,1.0,0.0314769330542974,0.0,0.0003679547709333475,0.0037494415722679757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003316815.2_ASM331681v2_genomic.fna.gz,0.00036334411310138295,0.0,0.0,0.0,0.003327556582924178,0.0005172003497607824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028961277497084974,0.0,0.03163543260957613,0.03144056004665703,1.0,0.0,0.000364491220619339,0.002453293725155452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003366075.1_ASM336607v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0014508872141018997,0.0,0.0,0.0,0.0,0.01139375308236492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003425465.1_ASM342546v1_genomic.fna.gz,0.24487230344606373,0.0,0.0,0.0,0.00013981554115987757,0.0002851074762515642,0.0,0.0,0.00010590141290624982,0.0,0.0,0.0,0.0,0.00026660601940966763,0.0,0.0002524724083223823,0.00026493156022792236,0.0002714925672961429,0.0,1.0,0.0001315964229143788,0.0,0.0,0.0,0.0,0.0,0.0,0.00016397433818313853,0.0,0.0
GCA_004124175.2_ASM412417v2_genomic.fna.gz,0.0,0.0,0.0,0.0,0.020470183186964634,0.00026392928354199044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004307466015261032,0.0,0.0041498667151375025,0.004542520506021265,0.0030742064075299793,0.0,0.0,1.0,0.0,0.0,0.0,0.0012995614531780533,0.0,0.0,0.0,0.0,0.0
GCA_008728395.1_ASM872839v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_008822745.1_ASM882274v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_011464655.1_ASM1146465v1_genomic.fna.gz,0.0,0.00010054129590435234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00014187340999257582
GCA_012220585.1_ASM1222058v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014399743294062853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014075266512108252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_012271835.1_ASM1227183v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2900576152393722,0.0,0.0,0.0
GCA_012317185.1_ASM1231718v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733643635781414,1.0,0.0,0.0,0.0
GCA_012980785.1_ASM1298078v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_900236465.1_Bru_genome45_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz,0.0,0.00019430004025372142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019552424776577841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035827503024188036,0.00023972691790237667,0.0,0.0,0.0,0.0,1.0
