,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_003425465.1_ASM342546v1_genomic.fna.gz,0.2526395047610355,6.020864186678443e-06,6.6873253579262296e-06,3.0216436014538422e-05,9.270275576236794e-05,0.00011074010576148017,6.955313980261354e-06,6.617025606886519e-06,3.606985197647232e-05,4.3260372791936497e-07,4.301047520123526e-07,6.126141494547617e-06,3.112037499360304e-05,9.340784360257706e-05,0.0,8.926082137528889e-05,9.31447908120814e-05,9.459110588993207e-05,5.338861656131313e-06,1.0,8.717369481166663e-05,5.503180317652492e-06,1.087696318040977e-05,0.0,3.9763501631072474e-05,0.0,0.0,8.677813234095487e-05,8.67996134260853e-06,8.065584726086982e-06
GCA_004124175.2_ASM412417v2_genomic.fna.gz,0.00026579321174113364,2.9497161881407643e-06,3.1819592319082444e-06,3.3454791945586876e-05,0.02579094975650181,0.0003028885391715501,7.026256937273091e-06,6.004264949478914e-06,2.7126225984761053e-05,1.9464659574782835e-06,1.9388629964507175e-06,7.35513242408679e-06,0.00010489382870256856,0.0035207769653757773,0.0,0.0038300685017263673,0.004013612638745564,0.003295883201698075,6.651292242873083e-06,8.717369481166663e-05,1.0,2.7822796608401092e-06,1.028111243424558e-05,0.0,0.0010681168330316875,0.0,0.0,0.000431774618360708,5.945701240166256e-06,3.5157490583326573e-06
GCA_008728395.1_ASM872839v1_genomic.fna.gz,5.440207633611132e-06,3.0214614406126717e-06,4.564326479426583e-06,2.9857172881881507e-06,2.908129489035417e-06,3.88042949432655e-06,2.641691860230348e-06,5.5982618260198334e-05,2.372712853104161e-06,1.9885262038040508e-07,1.980591784980618e-07,2.411468115568576e-06,4.153998375000744e-06,2.8069525407481793e-06,0.0,2.7201481470399396e-06,2.801518142681519e-06,2.8343096011529162e-06,2.1768074537618887e-06,5.503180317652492e-06,2.7822796608401092e-06,1.0,3.2069041898432306e-06,0.0,4.82084502116807e-06,7.668397460489678e-07,7.323656551057866e-07,3.2180786139827356e-06,5.371032775140614e-06,4.154173436740984e-06
GCA_008822745.1_ASM882274v1_genomic.fna.gz,1.0728087134578928e-05,4.475195716291515e-06,5.7669031323103975e-06,1.5007188322180613e-05,1.0807077225964239e-05,7.48234256230802e-06,0.00011947714775463633,5.2895688701152084e-06,1.0855759523215041e-05,3.2429428252406066e-06,3.228396710286017e-06,0.0001210127259650622,2.01494317796068e-05,1.1173837599218599e-05,1.736329659549162e-06,1.078630178895718e-05,1.1149487371347304e-05,1.1296598468683319e-05,0.00010990570499146421,1.087696318040977e-05,1.028111243424558e-05,3.2069041898432306e-06,1.0,0.0,2.667810217164325e-05,1.3727363577460766e-06,1.302872181724612e-06,1.3710205798098763e-05,9.750045570865168e-06,5.5142485820109775e-06
GCA_011464655.1_ASM1146465v1_genomic.fna.gz,0.0,3.7815001449906764e-06,6.45310336193779e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3804825172933046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3673438912821496e-06,4.958889038836248e-06,0.0,0.0,5.350956567975313e-06
GCA_012220585.1_ASM1222058v1_genomic.fna.gz,4.147111882166728e-05,5.321715437232141e-06,7.0254291607381e-06,3.3303540541024345e-05,1.8372627735023795e-05,2.1728573182377693e-05,2.076462960113045e-05,4.714790533643567e-06,2.388541315741484e-05,2.4092245403611683e-06,2.396978192670873e-06,1.7585271085428612e-05,0.0013275138772027364,1.8196289007814025e-05,2.2527152258206217e-06,0.00010663197966949257,1.8918251805255006e-05,1.8423596631180485e-05,1.655536689919942e-05,3.9763501631072474e-05,0.0010681168330316875,4.82084502116807e-06,2.667810217164325e-05,0.0,1.0,1.14991350494355e-06,1.0830220321879563e-06,2.297303547618661e-05,1.6941531949653088e-05,1.0583966575833554e-05
GCA_012271835.1_ASM1227183v1_genomic.fna.gz,0.0,8.3961585019501e-06,3.813814047643754e-06,6.928393665785375e-07,0.0,0.0,1.1132140736976052e-06,0.0,0.0,1.1777675181140645e-06,1.1727083892146649e-06,1.0098029837658565e-06,9.769055856164328e-07,0.0,6.394134021448723e-06,0.0,0.0,0.0,9.057296788842464e-07,0.0,0.0,7.668397460489678e-07,1.3727363577460766e-06,5.3673438912821496e-06,1.14991350494355e-06,1.0,0.2982631935432896,0.0,9.365622252611437e-07,9.637691022742875e-06
GCA_012317185.1_ASM1231718v1_genomic.fna.gz,0.0,7.9789660578253e-06,2.3354500642843788e-05,6.60087138103101e-07,0.0,0.0,1.066822771933367e-06,0.0,0.0,1.1259650928301921e-06,1.1213403401473788e-06,9.714819701336414e-07,9.282017390787783e-07,0.0,5.888544572602074e-06,0.0,0.0,0.0,8.747795257374848e-07,0.0,0.0,7.323656551057866e-07,1.302872181724612e-06,4.958889038836248e-06,1.0830220321879563e-06,0.2982631935432896,1.0,0.0,8.856459066205321e-07,9.060436877539275e-06
GCA_012980785.1_ASM1298078v1_genomic.fna.gz,8.399234909271465e-05,4.620972437439735e-06,3.921297847292727e-06,3.1097182704573e-05,0.0004868736367125367,0.00034256641024861404,8.250718605857037e-06,7.1791961827352396e-06,2.8531029277528642e-05,2.2441183341550545e-06,2.2340183354820865e-06,7.4529617783454765e-06,2.228965235743996e-05,0.000458319651726919,0.0,0.00043908218590531966,0.00045754322240218443,0.00045260168645963757,6.656807763681276e-06,8.677813234095487e-05,0.000431774618360708,3.2180786139827356e-06,1.3710205798098763e-05,0.0,2.297303547618661e-05,0.0,0.0,1.0,7.095629645597424e-06,6.015635586727101e-06
GCA_900236465.1_Bru_genome45_genomic.fna.gz,8.548713972270693e-06,1.2634278693236555e-05,1.1761125931789204e-05,1.3724042139541918e-05,6.270434562434654e-06,6.090763800814259e-06,9.278945446732034e-06,4.337148216618868e-06,8.574344693387348e-06,3.4509668776199088e-06,3.4344994761796143e-06,8.135062117727406e-06,1.4063563169182597e-05,6.008909048912279e-06,1.7205916475599061e-06,5.787503252576828e-06,5.994968063606132e-06,6.07925204773526e-06,7.226600312795811e-06,8.67996134260853e-06,5.945701240166256e-06,5.371032775140614e-06,9.750045570865168e-06,0.0,1.6941531949653088e-05,9.365622252611437e-07,8.856459066205321e-07,7.095629645597424e-06,1.0,1.153559816725171e-05
GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz,7.923480010531437e-06,8.883385870471075e-05,5.165643156073964e-05,2.5736238725918922e-06,3.7271088223288604e-06,5.174054493980967e-06,4.503793350380394e-06,2.9688437314174396e-06,6.583948206840467e-06,1.172832354952239e-06,1.166706399501272e-06,3.901502663750944e-06,8.584875289356287e-06,3.5567171237487273e-06,8.386708743982537e-06,3.4135751054794707e-06,3.5476741710924997e-06,3.6024073687642995e-06,3.4354737861898535e-06,8.065584726086982e-06,3.5157490583326573e-06,4.154173436740984e-06,5.5142485820109775e-06,5.350956567975313e-06,1.0583966575833554e-05,9.637691022742875e-06,9.060436877539275e-06,6.015635586727101e-06,1.153559816725171e-05,1.0
